Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-32.9399639,151.7088416,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 107 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.11,Priceline Pharmacy Kotara,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.041028
-33.8982656,151.1787524,,Item 133,"Supermarket 'ALDI Corner Store' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 169 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.17,Bob's Chemist Newtown,ALDI Corner Store,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.043028
-32.5963599,149.58867,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 332 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.33,Mudgee F.S. Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.044029
-33.76596385,150.82759314999998,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 685 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Mount Druitt Central' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.69,Priceline Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.045028
-33.8237568,151.1240415,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 639 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.64,Blooms The Chemist Gladesville,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.046029
-33.8533828,151.1564228,,Item 133,"Supermarket 'Harris Farm' (est. GLA 2,500 sqm, brand: harris_farm) with no adjacent pharmacy (nearest 152 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.15,TerryWhite Chemmart Drummoyne,Harris Farm,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.047030
-34.0326914,151.0739521,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 112 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.11,Priceline Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.048031
-33.9299232,151.1525331,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 138 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,Discover Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.049029
-33.6929978,151.0186481,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 106 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.11,Friendly Pharmacy Dural,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.050028
-33.5804968,150.7197634,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 194 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.19,TerryWhite Chemmart North Richmond,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.051028
-32.7338043,151.5563388,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 144 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,TerryWhite Chemmart Maitland,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.053029
-33.9186845,150.8550807,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 140 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,TerryWhite Chemmart Landmark,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.054029
-31.0850374,150.9261867,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 604 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.60,Cahill's Great Northern Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.055028
-36.8862187,149.9098265,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 144 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,Direct Chemist Outlet Merimbula,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.056028
-33.9946629,150.7245064,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.58 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,1.58,Oran Park Discount Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.057028
-33.9090162,151.1635363,,Item 133,"Supermarket 'Harris Farm Markets' (est. GLA 2,500 sqm, brand: harris_farm) with no adjacent pharmacy (nearest 561 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.56,Pharmacy 4 Less Marrickville Road,Harris Farm Markets,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.058028
-32.9250877,151.6262375,,Item 133,"Supermarket 'ALDI Edgeworth' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 354 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.35,TerryWhite Chemmart Edgeworth Oasis,ALDI Edgeworth,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.059028
-34.4821018,150.4157839,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 319 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.32,Amcal Express Bowral,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.060028
-33.7663683,151.2673418,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 175 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.18,Medical Centre Pharmacy Brookvale,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.061028
-34.8445552,148.9128601,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 345 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.35,Priceline Pharmacy Yass,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.063028
-34.4283128,150.8983832,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 278 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.28,Downtown Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.064029
-32.8341861,151.3515144,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 122 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.12,Cessnock Day Night Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.065030
-33.816051,150.9697549,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 102 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.10,On's Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.066028
-33.8933408,150.8900713,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 129 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.13,Bonnyrigg Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.067028
-33.4883981,150.1529823,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 151 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.15,Priceline Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.068029
-33.7545651,150.706153,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 144 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,TerryWhite Chemmart Penrith Medical,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.069028
-34.5708912,150.8005735,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.07 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,1.07,Albion Park Rail Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.070028
-32.7610429,151.5881213,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 440 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.44,Priceline Green Hills,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.071028
-33.98564435,150.8917415,,"Item 133, Item 134","Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.01 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Glenquarie Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,1.01,Cincotta Chemist Macquarie Fields,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.073028
-33.9137362,151.0340227,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 386 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.39,Rickard Road Chemist,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.074029
-33.7138357,150.9729918,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 106 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.11,National Pharmacies,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.075029
