osm_id,name,brand,brand_classified,lat,lon,area_sqm,address,operator,source
node/10660843390,Spano's Supa IGA,IGA,iga,-27.9692551,153.3758584,,,,node
node/10661056781,Manning Super Market Indian Grocery,,independent,-32.0133753,115.9284203,,,,node
node/10669515871,Beckenham IGA,IGA,iga,-32.0142042,115.9655108,,194 William Street,,node
node/10669516565,Burmese World - Theik Di Win Beckenham,,independent,-32.0142267,115.9651457,,,,node
node/10682977533,Coles,Coles,coles,-32.148061,115.9866245,,1256 Armadale Road,Coles Group,node
node/10685769680,Kongs Oriental Supermarket,,independent,-32.1358868,116.0095929,,,,node
node/10685811663,Aldi,Aldi,aldi,-32.1194411,116.0012341,,131 Westfield Road,,node
node/10688296476,Al Fares Supermarket,,independent,-32.0370731,115.9679329,,,,node
node/10688299737,Foodworks,Foodworks,foodworks,-32.0338314,115.9814682,,,,node
node/10688321722,,,independent,-32.0563894,115.9630939,,,,node
node/10692456394,Coles,Coles,coles,-32.1002219,115.9656603,,,Coles Group,node
node/10698432056,Woolworths,Woolworths,woolworths,-27.1942757,153.028662,,,Woolworths Group,node
node/10698432081,Coles,Coles,coles,-27.1935283,153.0289754,,,Coles Group,node
node/10705548974,Foodland,Foodland,foodland,-35.2607409,140.9077707,,,,node
node/10705702391,Friendly Grocer,,friendly_grocer,-35.2631925,141.1841719,,,,node
node/10706825669,Aldi,Aldi,aldi,-33.8173448,151.0000983,,"159-175 Church Street, Parramatta, NSW, 2150",,node
node/10711709068,IGA,IGA,iga,-34.0843322,150.8133683,,,,node
node/10718743200,Stop n Shop Badili,,independent,-9.4796007,147.1777273,,,"Stop n Shop, CPL",node
node/10720493006,IGA,IGA,iga,-23.3571956,119.7307848,,,,node
node/10724774963,IGA,IGA,iga,-37.8278021,145.1943445,,,,node
node/10726800512,Woolworths,Woolworths,woolworths,-27.4938976,153.05716,,41 Harries Road,Woolworths Group,node
node/10726962504,Narrandera IGA and Liquor,IGA,iga,-34.74293,146.5535808,,"30-40 East Street, Narrandera, NSW, 2700",,node
node/10727088784,Rooty Hill IGA,IGA,iga,-33.7704322,150.843485,,,,node
node/10727088785,Fresh Food Market Rooty Hill,,independent,-33.769743,150.8428889,,,,node
node/10731808239,Spar,Spar,spar,-32.0163063,149.3975777,,,,node
node/10733530375,Serendipity,,independent,-37.8430583,145.0543907,,555 Burke Road,,node
node/10734579556,IGA,IGA,iga,-32.7639383,151.5288357,,,,node
node/10743106111,Coles,Coles,coles,-37.8112818,145.1535054,,66-104 Springfield Road,Coles Group,node
node/10743106112,Woolworths,Woolworths,woolworths,-37.8123394,145.1527346,,,Woolworths Group,node
node/10743106114,ALDI,ALDI,aldi,-37.8112786,145.1520958,,,,node
node/10744607128,Woolworths,Woolworths,woolworths,-31.8851453,116.0308726,,,Woolworths Group,node
node/10749734173,Super Orange,,independent,-33.7967283,151.1824076,,,,node
node/10781714851,IGA,,iga,-37.5596231,143.8852529,,200 Victoria Street,,node
node/10790414294,Naturally Fresh IGA,,iga,-32.0157194,115.7691653,,130 Wellington Street,,node
node/10792182763,Riverton Oriental Foods,,independent,-32.0397417,115.9046154,,,,node
node/10796709686,Cornetts IGA,IGA,iga,-26.5722428,148.7886718,,"73 Arthur Street, Roma, QLD, 4455",,node
node/10799493137,IGA West Wallsend,IGA,iga,-32.9033713,151.5810097,,"6 Withers Street, West Wallsend, NSW, 2286",IGA,node
node/10813181792,European Foods Marketplace,,independent,-31.9063812,115.8197752,,,,node
node/10821113110,Ningaloo Bulk Foods,,independent,-21.9316456,114.122686,,,,node
node/10841626292,Srini's Ceylon Madura,,independent,-37.8821544,145.1092559,,422 Huntingdale Road,,node
node/10842028447,ALDI,ALDI,aldi,-37.941289,145.1683577,,754-768 Princes Highway,,node
node/10859700605,Strathfieldsaye SUPA IGA,IGA,iga,-36.8057259,144.357169,,939 Wellington Road,,node
node/10864147108,,,independent,-32.4937021,118.2676673,,,,node
node/10870947306,Tucker Fresh IGA,,iga,-32.0633283,115.9356064,,,,node
node/10877242451,Coles,Coles,coles,-33.6581552,150.8802688,,,Coles Group,node
node/10915403067,Foodworks,Foodworks,foodworks,-17.6735438,141.0743143,,,,node
node/10928999232,Redimart,,independent,-16.0566031,136.3067226,,,,node
node/10943132300,Coles,Coles,coles,-34.9942667,138.5558233,,,Coles Group,node
node/10948593863,Foodland,Foodland,foodland,-35.0376546,138.917786,,"121 Old Princes Highway, Nairne, SA, 5252",Klose's,node
node/10951376483,Ashcroft's IGA,IGA,iga,-33.8042565,150.8038171,,"180-188 Swallow Drive, Erskine Park, NSW, 2759",,node
node/10951491571,The Lodge of Dundee,,independent,-12.7178009,130.3497842,,,,node
node/10963499117,Aldi,Aldi,aldi,-33.6589109,150.8804691,,,,node
node/10964427614,Dockendorf Grocer,,independent,-37.9043418,144.9982759,,12 Cochrane Street,,node
node/10972357092,CG Euro Grocery,,independent,-27.5543578,153.0315177,,,,node
node/10972357093,Foodworks,Foodworks,foodworks,-27.55437,153.0316091,,,,node
node/10975606107,Abu Salim Supermarket,,independent,-33.9082865,151.0574334,,,,node
node/10983586594,ALDI,ALDI,aldi,-31.7971936,115.748257,,,,node
node/10983598025,Woolworths,Woolworths,woolworths,-31.7965758,115.7478172,,,Woolworths Group,node
node/10997131474,IGA Coffin Bay,IGA,iga,-34.6221532,135.4663195,,,,node
node/11005255148,Woolworths,Woolworths,woolworths,-33.9673466,151.1111388,,89 Durham Street,Woolworths Group,node
node/11005477513,Coles,Coles,coles,-33.9060201,151.0564875,,,Coles Group,node
node/11009572949,Peries IGA,IGA,iga,-26.9549559,152.7774816,,,,node
node/11019041299,Cornetts IGA Moura,IGA,iga,-24.5681656,149.97538,,"23 Gillespie Street, Moura, QLD, 4718",,node
node/11024755954,Foodworks,Foodworks,foodworks,-24.4039925,150.5084864,,,,node
node/11033675730,Cape to Cairo,,independent,-31.8980042,115.8103726,,38 Sarich Court,,node
node/11041920884,Little Magic,,independent,-31.9406532,115.8160206,,,,node
node/11049260299,Foodland,Foodland,foodland,-34.869968,138.5134758,,,,node
node/11050152337,That Organik Place,,independent,-32.7980182,134.2114723,,,,node
node/11050191872,Singh Indian Continental Grocer,,independent,-33.4110349,151.3472001,,"451 Pacific Highway, Wyoming, NSW, 2250",,node
node/11058581779,Perth Kimchi,,independent,-32.0451225,115.8121635,,"37 Hulme Court, Myaree, WA, 6154",,node
node/11061255392,Ashfield Korea Mart,,independent,-33.8873698,151.126233,,,,node
node/11061255393,Deshi Groceries,,independent,-33.8873939,151.1263039,,,,node
node/11061420249,Thank You Mart,,independent,-33.8880379,151.1254081,,2131,,node
node/11061420251,Daju Bhaiko Pasal,,independent,-33.8880814,151.1257065,,,,node
node/11061420294,Yu Fu Supermarket,,independent,-33.8878485,151.1234227,,2131,,node
node/11061420295,Little Shanghai Asian Supermarket,,independent,-33.887869,151.1234647,,"303 Liverpool Road, 2131",,node
node/11074264384,Woolworths,Woolworths,woolworths,-27.3201758,153.0418519,,,Woolworths Group,node
node/11074264386,Woolworths,Woolworths,woolworths,-27.3758845,153.0244356,,,Woolworths Group,node
node/11074264389,Woolworths,Woolworths,woolworths,-27.4563918,153.1551353,,,Woolworths Group,node
node/11074264390,Woolworths Metro,Woolworths Metro,woolworths,-27.4835561,153.1261439,,"Belmont, QLD",Woolworths Group,node
node/11074264391,Woolworths,Woolworths,woolworths,-27.4923955,153.0413068,,,Woolworths Group,node
node/11074264392,Woolworths,Woolworths,woolworths,-27.5759115,153.0261201,,,Woolworths Group,node
node/11074264393,Woolworths,Woolworths,woolworths,-27.5896617,153.0865522,,,Woolworths Group,node
node/11074483413,Pavilion Fresh Markets,,independent,-31.9455071,115.8246364,,,,node
node/11083615634,Woolworths,Woolworths,woolworths,-36.0434649,146.9909932,,"10 Shuter Avenue, Thurgoona, NSW, 2640",Woolworths Group,node
node/11084780031,Indian Market Brabham Grocery and Restaurant,,independent,-31.8328374,115.967608,,3 Marvel Entrance,,node
node/11088546602,Bayswater Fresh,,independent,-37.8428677,145.267082,,,,node
node/11090781753,Aldi,Aldi,aldi,-31.877347,115.7769856,,,,node
node/11090786327,Coles,Coles,coles,-31.8775736,115.7776645,,,Coles Group,node
node/11093033749,Harris Farm Markets,Harris Market Farms,harris_farm,-34.4837853,150.4139074,,,,node
node/11093045810,The Organic Store,,independent,-34.4830149,150.4153113,,,,node
node/11104073377,Mr. Dad Super Market,,independent,-37.8062642,144.9617649,,,,node
node/11108998136,Sohrab Supermarket,,independent,-33.8514103,151.0332753,,,,node
node/11108998140,Millet Supermarket,,independent,-33.851317,151.0336836,,,,node
node/11110891991,Seng Heng,,independent,-34.8759496,138.567025,,,,node
node/11117829663,Woolworths,Woolworths,woolworths,-33.9619452,150.8063384,,NSW,Woolworths Group,node
node/11121243091,Swan Bay Market,,independent,-28.6189113,153.0040846,,,,node
node/11129214223,Winnellie Supermarket,,independent,-12.4255397,130.8633761,,,,node
node/11138745633,SUN Bahan Kue,,independent,-10.1543014,123.6108694,,"Jl. Veteran, Kupang",,node
node/11142702571,Tan Huang Asian Grocer,,independent,-37.8196347,145.1225176,,,,node
node/11145217679,Yaochii,,independent,-33.8238568,151.195115,,,,node
node/11145219512,Coles,Coles,coles,-33.8236372,151.1950876,,,Coles Group,node
node/11145701667,Persian Halal Butchery & Grocery,,independent,-37.7883914,145.149426,,,,node
node/11147472884,Foodworks,Foodworks,foodworks,-26.1824304,152.0691123,,,,node
node/11160042710,Bismillah Butchery and BBQ,,independent,-33.9229813,151.0787722,,"166 Haldon Street, Lakemba, NSW, 2195",,node
node/11162197398,Spud Shed,,independent,-31.6516361,116.6743735,,,,node
node/11168824374,Fawkner Express Grovery Store,,independent,-37.8385464,144.9769345,,"431 St Kilda Road, Melbourne, VIC, 3004",,node
node/11178108386,Boomi Co-Op,,independent,-28.7245913,149.5785637,,"39 Bishop Street, Boomi, NSW, 2405",,node
node/11182312635,IGA X-press,IGA,iga_express,-37.8176845,144.9583477,,"470 Collins Street, Melbourne, VIC, 3000",,node
node/11195081633,Haiwa Indian,,independent,-27.5868252,153.0575847,,,,node
node/11199327062,Asian Grocery Market Farm,,independent,-31.0932473,150.9181149,,,,node
node/11201558842,Forrest Supafoods Fresh,,independent,-32.0824349,115.7826292,,,,node
node/11209192330,Coles,Coles,coles,-35.5313661,144.9553596,,,Coles Group,node
node/11211381167,Woolworths,Woolworths,woolworths,-33.8502351,151.0319064,,,Woolworths Group,node
node/11211381168,Aldi,Aldi,aldi,-33.8499105,151.0316494,,,,node
node/11214904543,Woolworths,Woolworths,woolworths,-27.6770469,153.0815937,,,Woolworths Group,node
node/11219146742,IGA,IGA,iga,-34.927365,138.5922343,,,,node
node/11228202956,Khan's SupaIGA,IGA,iga,-34.2903232,150.5791482,,,,node
node/11235129870,Gulargambone Supermarket - Friendly Grocer,,friendly_grocer,-31.3298674,148.4728103,,,,node
node/11240215877,Welcome Mart Supermarket,,independent,-30.9567573,148.3936908,,,,node
node/11245027811,Woolworths,Woolworths,woolworths,-34.5465181,150.8632515,,"43-57 Shellharbour Road, Warilla, NSW, 2528",Woolworths Group,node
node/11247706752,Radhe,,independent,-33.8220996,151.0081987,,,,node
node/11252134432,Tucker Fresh IGA Exchange,IGA,iga,-32.0017228,115.8913581,,6102,,node
node/11261634470,Gajanan Trading,,independent,-34.2885619,146.0528231,,,,node
node/11261716411,Swami Supermarket,,independent,-34.2873195,146.0431298,,,,node
node/11261768890,Taste of Asia Grocery,,independent,-34.2899003,146.0489015,,,,node
node/11276779902,Ettalong Beach IGA,IGA,iga,-33.513878,151.3361982,,,,node
node/11279298311,Mera-Desh,,independent,-27.6890476,153.1363053,,,,node
node/11287242639,IGA,IGA,iga,-34.9516931,138.5898228,,,,node
node/11290320670,IGA Greenvale,IGA,iga,-37.6389263,144.8804683,,,,node
node/11297495624,Tucker Fresh IGA,IGA,iga,-32.1171015,115.9156746,,,,node
node/11306194905,The Sage and Clover,,independent,-29.7376721,151.7354856,,,,node
node/11306738954,Coles,Coles,coles,-27.4564936,153.1558841,,"Wynnum Road, Wynnum West, QLD, 4178",Coles Group,node
node/11319842831,Woolworths Metro,Woolworths Metro,woolworths,-33.8506453,151.0603977,,,Woolworths Group,node
node/11319842835,Sydney Olympic Asian Market,,independent,-33.8507296,151.0605729,,,,node
node/11328462030,Pasar OESAO,,independent,-10.1171249,123.8088734,,,,node
node/11330383922,Woolworths,Woolworths,woolworths,-24.8702743,152.3805738,,,Woolworths Group,node
node/11337142525,Coles,Coles,coles,-35.2493164,149.1387942,,,Coles Group,node
node/11337795580,Supabarn,Supabarn,supabarn,-35.3165265,149.1428659,,"34 Eyre Street, Kingston, ACT, 2604",,node
node/11341137330,Coles,Coles,coles,-34.6193957,138.7406033,,4 Tulloch Road,Coles Group,node
node/11347523631,Novel Fresh IGA Epping,IGA,iga,-33.7732459,151.0834157,,12-22 Langston Place,,node
node/11365538264,Red Earth Wholefoods,,independent,-28.8428891,153.4404846,,,,node
node/11367283949,IGA Local Grocer Plus Liquor Moonee Ponds,IGA,iga,-37.7714962,144.915536,,124-126 Maribyrnong Road,,node
node/11374734921,Mullum Asian Groceries and Bubble Tea,,independent,-28.5527908,153.499906,,,,node
node/11374781769,Patel Brothers,,independent,-33.8227383,151.0104674,,,,node
node/11377244456,Woolworths,Woolworths,woolworths,-27.3608124,153.0139084,,,Woolworths Group,node
node/11377244466,Coles,Coles,coles,-27.3622265,153.0127749,,59 Albany Creek Road,Coles Group,node
node/11377244467,Aldi,Aldi,aldi,-27.3628835,153.0127173,,59 Albany Creek Road,,node
node/11380374541,Midway Store - Flowers Asian Groceries,,independent,-30.3013983,153.1216754,,,,node
node/11391778362,Woolworths,Woolworths,woolworths,-31.8774685,115.7788147,,,Woolworths Group,node
node/11396192034,The Source Bulk Foods,The Source Bulk Foods,independent,-31.8770702,115.7778615,,,,node
node/11399139905,Panacea Wholefoods,,independent,-30.6542986,152.9873979,,,,node
node/11399371500,IGA,IGA,iga,-33.6528638,151.0458717,,,,node
node/11399468154,IGA,IGA,iga,-33.5146066,151.317098,,,,node
node/11399694911,Drakes,Drakes,drakes,-35.0869612,138.8901032,,"485 Heysen Boulevard, Mount Barker, SA, 5251",,node
node/11406426267,IGA,IGA,iga,-33.8479605,151.2115114,,,,node
node/11413306247,Coles,Coles,coles,-37.8784912,145.0923339,,695 Warrigal Road,Coles Group,node
node/11418748770,Woolworths Metro,Woolworths Metro,woolworths,-37.8072174,144.943022,,,Woolworths Group,node
node/11422183000,Fawkner Mini mart,,independent,-37.7026596,144.9652668,,,,node
node/11422466180,Woolworths,Woolworths,woolworths,-33.7919122,150.9993311,,Windsor Road,Woolworths Group,node
node/11424231782,Rustic Pantry,,independent,-35.9095992,150.0811097,,,,node
node/11425392548,Narooma IGA Local Grocer + Liquor,IGA,iga,-36.2145479,150.1247203,,,,node
node/11460980793,Berrigan IGA plus Liquor,IGA,iga,-35.6569487,145.8087347,,,,node
node/11461517647,Romeo’s Foodland,,foodland,-34.8018365,138.7178706,,"325 Hancock Road, Fairview Park, SA, 5126",,node
node/11462207669,Aldi,Aldi,aldi,-33.7768245,151.1203324,,,,node
node/11463761081,Hong Asian Grocery Shop,,independent,-35.9197065,145.6493799,,"39 High Street, Cobram, VIC, 3644",,node
node/11464615233,Lockington Friendly Grocer + Liquor,,friendly_grocer,-36.2714207,144.5356462,,,,node
node/11481501508,Mahalaxmi Grocery and convenience store,,independent,-37.7419597,144.9653403,,"471 Sydney Road, Coburg, VIC, 3058",,node
node/11486776023,Drakes,Drakes,drakes,-34.6045745,138.7728193,,,,node
node/11491468812,ALDI,ALDI,aldi,-35.0163122,138.6159732,,"198-200 Main Road, Blackwood, SA, 5051",,node
node/11492770405,,,independent,-26.8983142,152.9571741,,,,node
node/11493806434,Woolworths,Woolworths,woolworths,-33.8809551,151.1317423,,,Woolworths Group,node
node/11501874330,Woolworths,Woolworths,woolworths,-33.8684498,150.9566816,,"54 Smart Street, Fairfield",Woolworths Group,node
node/11502364470,Woolworths,Woolworths,woolworths,-37.8318024,144.8831375,,,Woolworths Group,node
node/11507193094,Lake Bolac Licensed Supermarket,,independent,-37.7123253,142.8392691,,,,node
node/11526476352,ALDI,ALDI,aldi,-38.3471445,141.6021559,,29 Henty Street,,node
node/11535342272,Little India Supermarket,,independent,-33.8213701,151.0089494,,,,node
node/11541791179,Taj Mahal Indian Groceries,,independent,-32.0269556,115.9488414,,,,node
node/11542169059,Huntly IGA X-press,IGA,iga_express,-36.6657147,144.3317152,,,,node
node/11542868206,,,independent,-36.3122009,145.0499305,,,Ritchies IGA,node
node/11545375177,The Albion Marketplace,,independent,-27.4319714,153.0434705,,,,node
node/11548130121,NQR,,nqr,-37.7847239,144.771428,,,,node
node/11552574008,IGA Finley + Liquor,IGA,iga,-35.6427763,145.5768562,,,,node
node/11558050362,The Source Bulk Foods,The Source Bulk Foods,independent,-26.6565446,153.0868477,,,,node
node/11559156370,ALDI,ALDI,aldi,-27.5622717,152.4239783,,,,node
node/11571525310,Heidelberg Pickles And Pappads,,independent,-37.7565602,145.0681732,,,,node
node/11586763975,Coles,Coles,coles,-38.0949019,145.3623668,,,Coles Group,node
node/11590647855,Foodworks,Foodworks,foodworks,-37.6501579,143.8853867,,,,node
node/11662256176,Foodworks,Foodworks,foodworks,-37.9360111,145.0612301,,"293 Chesterville Road, 3165",,node
node/11664075071,Shun Hing Long Grocery,,independent,-33.9118402,151.1595806,,,,node
node/11683653740,Tongli,,independent,-33.7053538,151.1003098,,,,node
node/11687222969,Asian Corner,,independent,-28.8687678,153.5603088,,"81 Tamar Street, 2478",,node
node/11687951069,Big Watermelon,,independent,-37.8748714,145.2053244,,,,node
node/11693242474,Claremont Supermarket,,independent,-37.8383107,144.9935719,,3 - 7 Claremont Street,,node
node/11696535062,Woolworths,Woolworths,woolworths,-33.9181527,151.0757911,,,Woolworths Group,node
node/11730343039,The Foodie's Basket,,independent,-32.027604,115.7949629,,,,node
node/11736398669,Coles,Coles,coles,-27.8497889,153.3025143,,"1 City Centre Drive, 4209",Coles Group,node
node/11736512672,Jay Hind Supermarket,,independent,-33.8224876,151.0083633,,,,node
node/11743050491,Bay of Fires IGA,IGA,iga,-41.3229117,148.2487134,,"29-35 Cecilia Street, St Helens, TAS, 7216",,node
node/11749863708,Woolworths Metro,Woolworths Metro,woolworths,-33.8920493,151.1998321,,,Woolworths Group,node
node/11749863709,Foodworks,Foodworks,foodworks,-33.8924002,151.1996512,,,,node
node/11767837927,SG Asian Supermarket,,independent,-28.810724,153.2866797,,,,node
node/11772953380,Namaste India,,independent,-34.9640432,138.5541792,,,,node
node/11799253399,Lakemba Supermarket,,independent,-33.9204046,151.0772077,,,,node
node/11799253400,Exim Supermarket,,independent,-33.9204892,151.0772606,,,,node
node/11806192946,Coles,Coles,coles,-33.3576899,116.1524896,,"49 Johnston Street, Collie, WA",Coles Group,node
node/11806194534,Coles,Coles,coles,-31.7971194,115.7502799,,,Coles Group,node
node/11806194535,Coles,Coles,coles,-31.8094455,115.7433867,,"110 Flinders Avenue, Hillarys, WA, 6025",Coles Group,node
node/11806210384,Coles,Coles,coles,-32.8766678,151.646572,,,Coles Group,node
node/11806433551,Coles,Coles,coles,-33.8929981,151.0616442,,,Coles Group,node
node/11806575269,Bivihome,,independent,-37.7662487,145.0299719,,"351 Darebin Road, 3071",,node
node/11813468063,"Port Spices - South Indian, Indian, Nepalese & All Asian Groceries",,independent,-31.4347947,152.9037669,,"120-122 Gordon Street, Port Macquarie, NSW, 2444",,node
node/11813523284,Pathan SuperMarket,,independent,-33.8206063,151.0090893,,,,node
node/11817692307,IGA Gladstone,IGA,iga,-33.2699585,138.3566079,,"48 Gladstone Street, Gladstone, SA",,node
node/11817971537,ALDI,ALDI,aldi,-37.9772167,145.2586075,,,,node
node/11817984231,Fresh & Save,,independent,-27.3295614,153.0569234,,,,node
node/11818520804,Coles,Coles,coles,-32.4708362,115.7595534,,,Coles Group,node
node/11818520805,ALDI,ALDI,aldi,-32.4715522,115.7610729,,,,node
node/11820771232,Woolworths,Woolworths,woolworths,-32.9637419,151.6932382,,,Woolworths Group,node
node/11820771233,Aldi,Aldi,aldi,-32.9644,151.6931889,,,,node
node/11820771234,Coles,Coles,coles,-32.9636404,151.6942736,,,Coles Group,node
node/11823898099,Coles,Coles,coles,-34.0099239,151.1035857,,,Coles Group,node
node/11823898100,Woolworths,Woolworths,woolworths,-34.0105957,151.1034746,,,Woolworths Group,node
node/11826874479,Coles,Coles,coles,-32.2454841,115.8138877,,,Coles Group,node
node/11826874480,Woolworths,Woolworths,woolworths,-32.2460106,115.8147294,,,Woolworths Group,node
node/11826976320,Woolworths,Woolworths,woolworths,-33.9583382,151.1406466,,,Woolworths Group,node
node/11826976321,ALDI,ALDI,aldi,-33.957756,151.138544,,,,node
node/11827017634,Coles,Coles,coles,-33.7511556,150.6937139,,,Coles Group,node
node/11832456776,Woolworths,Woolworths,woolworths,-19.253496,146.6996734,,,Woolworths Group,node
node/11832459505,Coles,Coles,coles,-19.2720301,146.7895883,,,Coles Group,node
node/11832528792,Coles,Coles,coles,-33.2337086,151.5539219,,,Coles Group,node
node/11834037943,Coles,Coles,coles,-34.371469,150.8976815,,,Coles Group,node
node/11834089618,Coles,Coles,coles,-33.8759889,150.8771575,,,Coles Group,node
node/11834090034,Coles,Coles,coles,-34.3944416,150.8939052,,,Coles Group,node
node/11834093772,Coles,Coles,coles,-33.7698348,150.9059279,,,Coles Group,node
node/11834093840,Coles,Coles,coles,-32.5614132,115.6886714,,,Coles Group,node
node/11834093866,Woolworths,Woolworths,woolworths,-34.885978,138.6900507,,,Woolworths Group,node
node/11834094256,Coles,Coles,coles,-33.2159664,151.5108061,,,Coles Group,node
node/11834095403,Coles,Coles,coles,-31.8765744,115.9259113,,,Coles Group,node
node/11834167628,Coles,Coles,coles,-31.8769266,115.8961439,,,Coles Group,node
node/11834167629,Woolworths,Woolworths,woolworths,-31.8769478,115.8945958,,,Woolworths Group,node
node/11834180913,Coles,Coles,coles,-35.1136679,147.3705424,,,Coles Group,node
node/11834181804,Coles,Coles,coles,-31.831252,115.8029527,,,Coles Group,node
node/11834184542,Coles,Coles,coles,-31.8886649,116.0470939,,,Coles Group,node
node/11834184811,Coles,Coles,coles,-34.9825287,138.5724363,,,Coles Group,node
node/11834188176,Coles,Coles,coles,-32.4926529,115.7483645,,,Coles Group,node
node/11834192055,Coles,Coles,coles,-27.3300378,153.02697,,,Coles Group,node
node/11834192916,Coles,Coles,coles,-32.1280906,115.7980553,,,Coles Group,node
node/11834275550,Coles,Coles,coles,-31.8299267,115.8542105,,,Coles Group,node
node/11834275556,Woolworths,Woolworths,woolworths,-31.8291508,115.8539763,,,Woolworths Group,node
node/11834276096,Coles,Coles,coles,-23.9512175,151.3700316,,,Coles Group,node
node/11834282070,Coles,Coles,coles,-34.8859206,138.6907907,,,Coles Group,node
node/11834282694,Coles,Coles,coles,-19.247344,146.6779256,,,Coles Group,node
node/11834288794,Coles,Coles,coles,-37.8386433,144.9417288,,,Coles Group,node
node/11834301371,Coles,Coles,coles,-33.8360618,151.0845422,,,Coles Group,node
node/11834315437,Coles,Coles,coles,-27.7631124,153.2449637,,,Coles Group,node
node/11834318316,Coles,Coles,coles,-19.3168651,146.7905073,,,Coles Group,node
node/11834321951,Coles,Coles,coles,-21.0982384,149.1855101,,,Coles Group,node
node/11834328360,Coles,Coles,coles,-31.628096,115.6925016,,,Coles Group,node
node/11834329696,Coles,Coles,coles,-33.7301922,151.1577059,,166 Mona Vale Road,Coles Group,node
node/11834355856,Coles Kincumber,Coles,coles,-33.4668663,151.3827401,,"Avoca Drive, Kincumber, NSW, 2251",Coles Group,node
node/11834381816,Coles,Coles,coles,-34.870184,138.6351233,,,Coles Group,node
node/11834387821,Coles,Coles,coles,-33.83502,148.6889694,,,Coles Group,node
node/11834403438,Woolworths Metro,Woolworths Metro,woolworths,-33.7131375,150.9941859,,,Woolworths Group,node
node/11834409050,Coles,Coles,coles,-34.7088169,138.7054412,,,Coles Group,node
node/11834411783,Coles,Coles,coles,-31.7055668,115.8011981,,,Coles Group,node
node/11834411795,Woolworths,Woolworths,woolworths,-31.7045669,115.8026672,,,Woolworths Group,node
node/11834413687,Coles,Coles,coles,-31.8676448,115.9671875,,"175 Suffolk Street, Caversham, WA, 6055",Coles Group,node
node/11834415588,Coles,Coles,coles,-31.9016049,115.8003459,,,Coles Group,node
node/11834415589,Woolworths,Woolworths,woolworths,-31.9003008,115.7997246,,,Woolworths Group,node
node/11834415590,Aldi,Aldi,aldi,-31.9002892,115.8003809,,,,node
node/11834417685,Coles,Coles,coles,-32.2199142,116.0068198,,,Coles Group,node
node/11834430075,Coles,Coles,coles,-31.9028304,115.953361,,,Coles Group,node
node/11834432297,Coles,Coles,coles,-37.7752157,144.8866386,,,Coles Group,node
node/11834437309,Coles,Coles,coles,-37.5733957,144.8994405,,,Coles Group,node
node/11834454570,Woolworths,Woolworths,woolworths,-33.9353534,151.0690219,,,Woolworths Group,node
node/11842723367,IGA,IGA,iga,-31.8108441,115.7670947,,,,node
node/11847077792,Gourmand Ingredients,,independent,-31.4331353,152.9068684,,,,node
node/11847331109,Coles,Coles,coles,-27.566866,153.249406,,"128-144 Boundary Road, Thornlands, QLD, 4164",Coles Group,node
node/11848804464,The Source Bulk Foods,The Source Bulk Foods,independent,-27.5553531,151.9544727,,,,node
node/11861578458,Woolworths,Woolworths,woolworths,-33.8301207,151.0860029,,14 Walker Street,Woolworths Group,node
node/11861587839,Woolworths,Woolworths,woolworths,-34.7736921,138.7294631,,,Woolworths Group,node
node/11861587861,Woolworths,Woolworths,woolworths,-34.8944401,138.5314269,,,Woolworths Group,node
node/11861594858,Woolworths,Woolworths,woolworths,-32.4479491,115.7646814,,,Woolworths Group,node
node/11861602758,Woolworths,Woolworths,woolworths,-34.8567438,138.6350575,,,Woolworths Group,node
node/11861607520,Woolworths,Woolworths,woolworths,-34.3742104,150.8978546,,,Woolworths Group,node
node/11861629964,Woolworths,Woolworths,woolworths,-32.2209349,116.004573,,,Woolworths Group,node
node/11861629986,Woolworths,Woolworths,woolworths,-27.8778976,153.3647499,,,Woolworths Group,node
node/11861629988,Aldi,Aldi,aldi,-27.8775514,153.3646238,,,,node
node/11861648350,Woolworths,Woolworths,woolworths,-34.0384197,151.1420573,,,Woolworths Group,node
node/11861656908,Woolworths,Woolworths,woolworths,-32.5208306,115.7525022,,,Woolworths Group,node
node/11861660234,Woolworths,Woolworths,woolworths,-31.8893506,115.8205665,,,Woolworths Group,node
node/11861672210,Woolworths,Woolworths,woolworths,-31.8903639,116.0023163,,"309 Great Eastern Highway, 6056",Woolworths Group,node
node/11861673561,Woolworths,Woolworths,woolworths,-33.3979476,115.6347781,,,Woolworths Group,node
node/11861697941,Woolworths,Woolworths,woolworths,-27.5612664,151.9517714,,,Woolworths Group,node
node/11861738585,Woolworths,Woolworths,woolworths,-42.9765903,147.3088837,,,Woolworths Group,node
node/11861747851,Woolworths,Woolworths,woolworths,-27.612026,153.3019811,,133 Broadwater Terrace,Woolworths Group,node
node/11861751246,Woolworths,Woolworths,woolworths,-31.6366312,115.6995156,,,Woolworths Group,node
node/11861788588,Woolworths,Woolworths,woolworths,-34.4859404,150.8890526,,,Woolworths Group,node
node/11861796046,Woolworths,Woolworths,woolworths,-31.8623097,115.8295369,,,Woolworths Group,node
node/11861796049,Spudshed,,independent,-31.8630324,115.8292451,,,,node
node/11861804173,Woolworths,Woolworths,woolworths,-31.9387559,115.7925616,,,Woolworths Group,node
node/11861949375,Woolworths,Woolworths,woolworths,-31.8593041,115.9260375,,,Woolworths Group,node
node/11861982374,Woolworths,Woolworths,woolworths,-16.9258943,145.7731886,,,Woolworths Group,node
