lat,lon,suburb,postcode,state,rule_item,confidence,nearest_pharmacy_km,reason,name,address,source_type,population,osrm_verified
-32.867177,151.427568,,,NSW,Item 131,0.8,14.688,"OSRM verified: 14.7km by road to Kurri Kurri Hospital - Pharmacy (5.7km geodesic), pop=275",SA1 10601110913,,census_sa1,275,True
-33.492911,150.995022,,,NSW,Item 131,0.8,14.678,"Nearest pharmacy Wisemans Ferry Pharmacy is 12.0km geodesic (~16.7km by road), pop=352",SA1 11502129725,,census_sa1,352,True
-27.526519,152.736179,,,QLD,Item 131,0.8,14.674,"OSRM verified: 14.7km by road to Karana Pharmacy (7.6km geodesic), pop=330",SA1 31003128808,,census_sa1,330,True
-35.615248,147.287996,,,NSW,Item 131,0.8,14.657,"Nearest pharmacy Holbrook Pharmacy is 12.1km geodesic (~16.9km by road), pop=240",SA1 10901117512,,census_sa1,240,True
-31.469998,116.076285,,,WA,Item 131,0.8,14.656,"Nearest pharmacy Bindoon Pharmacy is 9.7km geodesic (~13.6km by road), pop=835",SA1 50902123610,,census_sa1,835,True
-30.442436,114.997352,,,WA,Item 131,0.8,14.655,"Nearest pharmacy Cervantes Pharmacy is 9.4km geodesic (~13.2km by road), pop=359",SA1 50902123916,,census_sa1,359,True
-36.232655,145.4285,,,VIC,Item 131,0.8,14.648,"Nearest pharmacy Chemist Warehouse - Shepparton North is 14.0km geodesic (~19.6km by road), pop=359",SA1 21603141806,,census_sa1,359,True
-31.162883,151.053264,,,NSW,Item 131,0.8,14.646,"Nearest pharmacy TerryWhite Chemmart Calala is 11.4km geodesic (~16.0km by road), pop=276",SA1 11004120539,,census_sa1,276,True
-32.806181,138.48159,Midpoint: Booleroo Centre-Orroroo,,South Australia,Item 131,0.5,14.637,Gap midpoint between Booleroo Centre Pharmacy and Orroroo Pharmacy (29.3km apart),Gap: Booleroo Centre Pharmacy -- Orroroo Pharmacy,,pharmacy_gap,0,False
-37.695585,140.455701,,,SA,Item 131,0.8,14.624,"Nearest pharmacy Millicent Chemist And Giftware is 14.2km geodesic (~19.9km by road), pop=226",SA1 40702115806,,census_sa1,226,True
-37.428633,144.443046,,,VIC,Item 131,0.8,14.622,"Nearest pharmacy TerryWhite Chemmart - Woodend is 10.7km geodesic (~15.0km by road), pop=350",SA1 20202103110,,census_sa1,350,True
-42.928014,147.049082,,,TAS,Item 131,0.8,14.622,"Nearest pharmacy HUONVILLE PHARMACY is 11.3km geodesic (~15.8km by road), pop=308",SA1 60302107205,,census_sa1,308,True
-14.508053,132.385774,,,NT,Item 131,0.8,14.615,"Nearest pharmacy Pharmasave Katherine Pharmacy is 13.8km geodesic (~19.3km by road), pop=850",SA1 70205106717,,census_sa1,850,True
-35.223739,149.349994,,,NSW,Item 131,0.8,14.602,"Nearest pharmacy Priceline Pharmacy Bungendore is 9.0km geodesic (~12.6km by road), pop=220",SA1 10102161103,,census_sa1,220,True
-37.259761,145.506737,,,VIC,Item 131,0.8,14.594,"Nearest pharmacy Yea Pharmacy is 9.2km geodesic (~12.8km by road), pop=323",SA1 20401106209,,census_sa1,323,True
-36.458209,145.911498,,,VIC,Item 131,0.8,14.584,"Nearest pharmacy Priceline Pharmacy Benalla is 11.9km geodesic (~16.6km by road), pop=312",SA1 20402106401,,census_sa1,312,True
-35.249639,149.353979,,,NSW,Item 131,0.8,14.583,"OSRM verified: 14.6km by road to Priceline Pharmacy Bungendore (7.9km geodesic), pop=226",SA1 10102161102,,census_sa1,226,True
-17.127928,145.885667,,,QLD,Item 131,0.8,14.579,"Nearest pharmacy Gordonvale Discount Drug Store is 12.7km geodesic (~17.8km by road), pop=275",SA1 30603115803,,census_sa1,275,True
-33.237783,151.309588,,,NSW,Item 131,0.8,14.575,"Nearest pharmacy Optimal Pharmacy Plus Wyong is 11.7km geodesic (~16.4km by road), pop=234",SA1 10202104907,,census_sa1,234,True
-37.169568,143.697875,,,VIC,Item 131,0.8,14.573,"Nearest pharmacy Priceline Pharmacy Maryborough is 14.0km geodesic (~19.6km by road), pop=271",SA1 20103101708,,census_sa1,271,True
-33.453467,147.881392,,,NSW,Item 131,0.8,14.572,"Nearest pharmacy Life Pharmacy - Forbes is 13.7km geodesic (~19.2km by road), pop=248",SA1 10302106519,,census_sa1,248,True
-25.214483,152.370403,,,QLD,Item 131,0.8,14.565,"Nearest pharmacy Childers Friendlies Pharmacy is 9.5km geodesic (~13.3km by road), pop=474",SA1 31901149922,,census_sa1,474,True
-20.522808,148.643471,Midpoint: Laguna Quays-Proserpine,,Queensland,Item 131,0.5,14.561,Gap midpoint between Midge Point Pharmacy and Sunrise Pharmacy (29.1km apart),Gap: Midge Point Pharmacy -- Sunrise Pharmacy,,pharmacy_gap,0,False
-36.08634,144.835511,,,NSW,Item 131,0.8,14.56,"OSRM verified: 14.6km by road to Meninya Street Pharmacy (7.7km geodesic), pop=282",SA1 10903118418,,census_sa1,282,True
-37.632142,142.029788,,,VIC,Item 131,0.8,14.559,"Nearest pharmacy Western District Health Service - Hamilton is 11.7km geodesic (~16.3km by road), pop=349",SA1 21701142310,,census_sa1,349,True
-36.292446,143.593686,,,VIC,Item 131,0.8,14.55,"Nearest pharmacy Wedderburn Pharmacy is 14.0km geodesic (~19.6km by road), pop=249",SA1 20203103310,,census_sa1,249,True
-37.343809,144.043819,,,VIC,Item 131,0.8,14.549,"Nearest pharmacy Blooms The Chemist Daylesford is 8.8km geodesic (~12.3km by road), pop=233",SA1 20102101102,,census_sa1,233,True
-33.557226,115.931849,,,WA,Item 131,0.8,14.524,"Nearest pharmacy Donnybrook Pharmacy is 10.1km geodesic (~14.2km by road), pop=310",SA1 50103101809,,census_sa1,310,True
-25.487165,151.212822,Midpoint: Mundubbera-Eidsvold,,Queensland,Item 131,0.5,14.508,Gap midpoint between MUNDUBBERA GUARDIAN PHARMACY and Eidsvold Hospital - Pharmacy (29.0km apart),Gap: MUNDUBBERA GUARDIAN PHARMACY -- Eidsvold Hospital - Pharmacy,,pharmacy_gap,0,False
-28.108029,152.937389,,,QLD,Item 131,0.8,14.507,"Nearest pharmacy St Mary Pharmacy is 9.7km geodesic (~13.6km by road), pop=281",SA1 31101130523,,census_sa1,281,True
-35.843915,146.991605,,,NSW,Item 131,0.8,14.5,"Nearest pharmacy Walla Walla Pharmacy is 11.9km geodesic (~16.7km by road), pop=559",SA1 10901117514,,census_sa1,559,True
-28.217669,153.376986,,,QLD,Item 131,0.8,14.492,"Nearest pharmacy Galleon Way Pharmacy is 10.5km geodesic (~14.8km by road), pop=489",SA1 30905124315,,census_sa1,489,True
-26.86012,152.807991,,,QLD,Item 131,0.8,14.489,"Nearest pharmacy Priceline Pharmacy Woodford is 10.6km geodesic (~14.9km by road), pop=333",SA1 31303137115,,census_sa1,333,True
-28.753592,153.405959,,,NSW,Item 131,0.8,14.488,"Nearest pharmacy Wollongbar Pharmacy is 8.4km geodesic (~11.7km by road), pop=332",SA1 11202124924,,census_sa1,332,True
-35.131252,137.632835,,,SA,Item 131,0.8,14.478,"Nearest pharmacy United Chemists Yorketown is 12.8km geodesic (~17.9km by road), pop=218",SA1 40504112813,,census_sa1,218,True
-17.384894,145.499441,,,QLD,Item 131,0.8,14.469,"Nearest pharmacy Malanda Pharmacy is 10.6km geodesic (~14.8km by road), pop=215",SA1 30605116926,,census_sa1,215,True
-28.610451,153.421261,,,NSW,Item 131,0.8,14.463,"Nearest pharmacy Mullum Advantage Pharmacy is 10.0km geodesic (~14.0km by road), pop=561",SA1 11201124319,,census_sa1,561,True
-33.415935,149.034051,,,NSW,Item 131,0.8,14.457,"Nearest pharmacy Orange Health Service Pharmacy is 12.3km geodesic (~17.2km by road), pop=380",SA1 10304107911,,census_sa1,380,True
-35.804681,150.14977,,,NSW,Item 131,0.8,14.454,"OSRM verified: 14.5km by road to Broulee Beach Pharmacy (5.4km geodesic), pop=440",SA1 10104102404,,census_sa1,440,True
-27.451391,152.420718,,,QLD,Item 131,0.8,14.454,"Nearest pharmacy Coominya Community Pharmacy is 10.5km geodesic (~14.6km by road), pop=245",SA1 31002128038,,census_sa1,245,True
-36.696453,149.930156,,,NSW,Item 131,0.8,14.444,"OSRM verified: 14.4km by road to Tathra Pharmacy (5.6km geodesic), pop=317",SA1 10104101919,,census_sa1,317,True
-21.005315,148.978701,,,QLD,Item 131,0.8,14.444,"Nearest pharmacy Hibiscus Coast Pharmacy is 11.5km geodesic (~16.1km by road), pop=373",SA1 31202135314,,census_sa1,373,True
-38.515242,145.720537,,,VIC,Item 131,0.8,14.431,"Nearest pharmacy TerryWhite Chemmart Korumburra is 12.9km geodesic (~18.0km by road), pop=478",SA1 20503108912,,census_sa1,478,True
-28.740928,153.440894,,,NSW,Item 131,0.8,14.422,"Nearest pharmacy Wollongbar Pharmacy is 9.9km geodesic (~13.8km by road), pop=218",SA1 11202124923,,census_sa1,218,True
-33.948054,115.180391,,,WA,Item 131,0.8,14.419,"Nearest pharmacy Pharmacy 777 Margaret River is 9.8km geodesic (~13.7km by road), pop=400",SA1 50101100115,,census_sa1,400,True
-42.889053,147.665824,,,TAS,Item 131,0.8,14.414,"OSRM verified: 14.4km by road to TerryWhite Chemmart Dodges Ferry (5.3km geodesic), pop=267",SA1 60106103412,,census_sa1,267,True
-36.32958,142.023439,,,VIC,Item 131,0.8,14.412,"Nearest pharmacy Dimboola Pharmacy is 13.8km geodesic (~19.3km by road), pop=315",SA1 21501139013,,census_sa1,315,True
-28.783503,153.470164,,,NSW,Item 131,0.8,14.411,"OSRM verified: 14.4km by road to Wollongbar Pharmacy (7.0km geodesic), pop=299",SA1 11201123726,,census_sa1,299,True
-37.4729,144.316223,,,VIC,Item 131,0.8,14.399,"Nearest pharmacy Trentham Pharmacy is 9.3km geodesic (~13.1km by road), pop=381",SA1 20102100905,,census_sa1,381,True
-26.101643,152.682212,,,QLD,Item 131,0.8,14.398,"Nearest pharmacy Gympie Friendly Society Pharmacy is 9.4km geodesic (~13.1km by road), pop=312",SA1 31903151434,,census_sa1,312,True
-21.100138,149.074731,,,QLD,Item 131,0.8,14.386,"OSRM verified: 14.4km by road to Walkerston Guardian Pharmacy (6.7km geodesic), pop=329",SA1 31202135309,,census_sa1,329,True
-21.388339,149.313116,,,QLD,Item 131,0.8,14.384,"Nearest pharmacy Sarina Hospital and Primary Health Care Centre - Pharmacy is 10.1km geodesic (~14.2km by road), pop=363",SA1 31202135224,,census_sa1,363,True
-25.443522,152.092795,,,QLD,Item 131,0.8,14.375,"Nearest pharmacy Biggenden Pharmacy is 9.0km geodesic (~12.6km by road), pop=412",SA1 31902150315,,census_sa1,412,True
-36.501778,145.340711,,,VIC,Item 131,0.8,14.366,"Nearest pharmacy Chemist Warehouse - Riverside is 11.3km geodesic (~15.8km by road), pop=463",SA1 21603141914,,census_sa1,463,True
-36.238613,145.436189,,,VIC,Item 131,0.8,14.364,"Nearest pharmacy Chemist Warehouse - Shepparton North is 13.5km geodesic (~18.9km by road), pop=245",SA1 21603141802,,census_sa1,245,True
-28.415994,153.328728,,,NSW,Item 131,0.8,14.362,"Nearest pharmacy Mapp & Hession Pharmacy is 11.7km geodesic (~16.4km by road), pop=207",SA1 11203125231,,census_sa1,207,True
-36.496128,143.740081,Midpoint: Inglewood-Wedderburn,,Queensland,Item 131,0.5,14.346,Gap midpoint between Inglewood Pharmacy and Wedderburn Pharmacy (28.7km apart),Gap: Inglewood Pharmacy -- Wedderburn Pharmacy,,pharmacy_gap,0,False
-37.478792,144.9429,,,VIC,Item 131,0.8,14.34,"OSRM verified: 14.3km by road to Chemist Warehouse Kalkallo (6.4km geodesic), pop=486",SA1 20904122444,,census_sa1,486,True
-37.502101,145.214205,,,VIC,Item 131,0.8,14.339,"Nearest pharmacy PharmaSave Whittlesea Pharmacy is 8.6km geodesic (~12.0km by road), pop=452",SA1 20904122501,,census_sa1,452,True
-37.218327,144.899282,,,VIC,Item 131,0.8,14.325,"Nearest pharmacy Direct Chemist Outlet Kilmore is 8.7km geodesic (~12.2km by road), pop=552",SA1 20401105601,,census_sa1,552,True
-19.330753,146.610883,,,QLD,Item 131,0.8,14.322,"Nearest pharmacy Alive Pharmacy Warehouse The Willows is 10.9km geodesic (~15.3km by road), pop=409",SA1 31802147018,,census_sa1,409,True
-30.981288,152.752107,,,NSW,Item 131,0.8,14.321,"Nearest pharmacy Kempsey District Hospital Pharmacy (Previously Epic) is 11.6km geodesic (~16.3km by road), pop=435",SA1 10802115622,,census_sa1,435,True
-35.51586,149.250251,,,NSW,Item 131,0.8,14.315,"Nearest pharmacy Googong Discount Pharmacy is 10.5km geodesic (~14.7km by road), pop=472",SA1 10102161108,,census_sa1,472,True
-34.686884,145.940078,Midpoint: Coleambally-Darlington Point,,New South Wales,Item 131,0.5,14.314,Gap midpoint between Marilyn's Pharmacy and Massa Pharmacy (28.6km apart),Gap: Marilyn's Pharmacy -- Massa Pharmacy,,pharmacy_gap,0,False
-41.208309,146.912936,,,TAS,Item 131,0.8,14.313,"Nearest pharmacy West Tamar Pharmacy is 8.2km geodesic (~11.5km by road), pop=418",SA1 60203105912,,census_sa1,418,True
-38.46307,145.725305,,,VIC,Item 131,0.8,14.305,"Nearest pharmacy TerryWhite Chemmart Korumburra is 9.3km geodesic (~13.0km by road), pop=301",SA1 20503108913,,census_sa1,301,True
-28.274984,152.214578,,,QLD,Item 131,0.8,14.293,"Nearest pharmacy KILLARNEY PHARMACY is 10.4km geodesic (~14.6km by road), pop=205",SA1 30703118511,,census_sa1,205,True
-28.760612,153.481214,,,NSW,Item 131,0.8,14.288,"Nearest pharmacy Bangalow Pharmacy is 9.2km geodesic (~12.9km by road), pop=298",SA1 11201123720,,census_sa1,298,True
-37.090122,143.930894,,,VIC,Item 131,0.8,14.288,"Nearest pharmacy Newstead Pharmacy & Post Office is 12.0km geodesic (~16.8km by road), pop=414",SA1 20103101711,,census_sa1,414,True
-37.557964,143.374313,Midpoint: Beaufort-Skipton,,Victoria,Item 131,0.5,14.278,Gap midpoint between Beaufort UFS Pharmacy and Skipton Pharmacy (28.6km apart),Gap: Beaufort UFS Pharmacy -- Skipton Pharmacy,,pharmacy_gap,0,False
-38.020329,140.569026,,,SA,Item 131,0.8,14.274,"Nearest pharmacy Port Macdonnell Pharmacy is 12.1km geodesic (~16.9km by road), pop=246",SA1 40702115016,,census_sa1,246,True
-37.478206,144.944495,,,VIC,Item 131,0.8,14.273,"OSRM verified: 14.3km by road to Chemist Warehouse Kalkallo (6.4km geodesic), pop=668",SA1 20904122454,,census_sa1,668,True
-33.617788,149.917369,,,NSW,Item 131,0.8,14.257,"Nearest pharmacy OBERON PHARMACY is 11.1km geodesic (~15.5km by road), pop=276",SA1 10301106115,,census_sa1,276,True
-36.371914,145.131316,,,VIC,Item 131,0.8,14.253,"Nearest pharmacy Ian Collie Pharmacy is 10.0km geodesic (~14.0km by road), pop=454",SA1 21603141906,,census_sa1,454,True
-26.271583,152.645979,,,QLD,Item 131,0.8,14.251,"OSRM verified: 14.3km by road to Chemist Warehouse Gympie (7.1km geodesic), pop=455",SA1 31903151444,,census_sa1,455,True
-26.779659,152.910099,,,QLD,Item 131,0.8,14.25,"OSRM verified: 14.3km by road to Mooloolah Valley Pharmacy (5.4km geodesic), pop=280",SA1 31606144012,,census_sa1,280,True
-31.998737,116.847469,Midpoint: Beverley-York,,Western Australia,Item 131,0.5,14.249,Gap midpoint between Beverley Pharmacy and York Pharmacy (28.5km apart),Gap: Beverley Pharmacy -- York Pharmacy,,pharmacy_gap,0,False
-28.430906,153.384511,,,NSW,Item 131,0.8,14.246,"Nearest pharmacy Burnie Plaza Pharmacy is 8.4km geodesic (~11.8km by road), pop=345",SA1 11203125201,,census_sa1,345,True
-35.362321,138.838227,,,SA,Item 131,0.8,14.229,"Nearest pharmacy Strathalbyn Pharmacies - Dawson Street is 12.3km geodesic (~17.2km by road), pop=427",SA1 40701114712,,census_sa1,427,True
-28.724642,153.217215,,,NSW,Item 131,0.8,14.227,"Nearest pharmacy Southside Pharmacy - Lismore is 10.6km geodesic (~14.9km by road), pop=332",SA1 11202124905,,census_sa1,332,True
-20.823175,148.840891,,,QLD,Item 131,0.8,14.211,"Nearest pharmacy Calen District Pharmacy is 11.1km geodesic (~15.5km by road), pop=476",SA1 31202135318,,census_sa1,476,True
-32.786823,149.921567,,,NSW,Item 131,0.8,14.203,"Nearest pharmacy Kandos Rylstone Pharmacy is 9.4km geodesic (~13.2km by road), pop=288",SA1 10303107302,,census_sa1,288,True
-40.79099,144.977872,,,TAS,Item 131,0.8,14.201,"Nearest pharmacy WELLS WRAGG PHARMACY is 13.5km geodesic (~18.9km by road), pop=339",SA1 60403109409,,census_sa1,339,True
-17.638609,146.034773,,,QLD,Item 131,0.8,14.2,"Nearest pharmacy Torre's Pharmacy is 12.6km geodesic (~17.6km by road), pop=401",SA1 30603116005,,census_sa1,401,True
-37.827867,147.814293,,,VIC,Item 131,0.8,14.196,"OSRM verified: 14.2km by road to Metung Discount Pharmacy (7.9km geodesic), pop=423",SA1 20502108216,,census_sa1,423,True
-28.967748,153.094275,,,NSW,Item 131,0.8,14.188,"Nearest pharmacy South Casino Pharmacy is 11.8km geodesic (~16.5km by road), pop=214",SA1 11202124520,,census_sa1,214,True
-28.919879,153.326569,,,NSW,Item 131,0.8,14.178,"Nearest pharmacy CORAKI PHARMACY is 9.3km geodesic (~13.1km by road), pop=312",SA1 11202124936,,census_sa1,312,True
-34.857097,149.205883,,,NSW,Item 131,0.8,14.177,"Nearest pharmacy Gunning Pharmacy is 10.0km geodesic (~14.1km by road), pop=689",SA1 10106154240,,census_sa1,689,True
-37.680711,145.292975,,,VIC,Item 131,0.8,14.17,"OSRM verified: 14.2km by road to Yarra Glen Pharmacy (7.6km geodesic), pop=365",SA1 20903121213,,census_sa1,365,True
-34.945697,148.849098,,,NSW,Item 131,0.8,14.164,"Nearest pharmacy Millers Pharmacy - Yass is 12.8km geodesic (~18.0km by road), pop=516",SA1 10106154228,,census_sa1,516,True
-36.381106,141.099149,,,VIC,Item 131,0.8,14.162,"Nearest pharmacy Kaniva Pharmacy is 12.5km geodesic (~17.5km by road), pop=241",SA1 21501139009,,census_sa1,241,True
-33.517478,148.760608,,,NSW,Item 131,0.8,14.16,"Nearest pharmacy Canowindra Pharmacy is 10.7km geodesic (~15.0km by road), pop=315",SA1 10302106418,,census_sa1,315,True
-33.489823,150.904659,,,NSW,Item 131,0.8,14.154,"Nearest pharmacy Wilberforce Everyday Chemist is 9.9km geodesic (~13.9km by road), pop=388",SA1 11502129721,,census_sa1,388,True
-33.444583,149.062509,,,NSW,Item 131,0.8,14.15,"Nearest pharmacy Millthorpe Community Pharmacy is 11.4km geodesic (~16.0km by road), pop=537",SA1 10304107615,,census_sa1,537,True
-28.50203,153.472962,,,NSW,Item 131,0.8,14.15,"OSRM verified: 14.1km by road to Mullum Advantage Pharmacy (6.2km geodesic), pop=371",SA1 11201124303,,census_sa1,371,True
-32.462351,148.885186,,,NSW,Item 131,0.8,14.143,"Nearest pharmacy Wellington Healthsense Pharmacy is 11.2km geodesic (~15.7km by road), pop=521",SA1 10503110615,,census_sa1,521,True
-27.295911,152.850084,,,QLD,Item 131,0.8,14.137,"Nearest pharmacy Priceline Pharmacy Casey is 8.6km geodesic (~12.0km by road), pop=625",SA1 31401138419,,census_sa1,625,True
-24.23662,151.496551,,,QLD,Item 131,0.8,14.127,"Nearest pharmacy Miriam Vale Pharmacy is 12.3km geodesic (~17.2km by road), pop=246",SA1 30805153014,,census_sa1,246,True
-31.726571,116.58865,,,WA,Item 131,0.8,14.114,"Nearest pharmacy Wheatbelt Health Centre Pharmacy is 10.6km geodesic (~14.8km by road), pop=301",SA1 50902124323,,census_sa1,301,True
-19.376194,146.909426,,,QLD,Item 131,0.8,14.102,"Nearest pharmacy Wulguru Pharmacy is 10.0km geodesic (~14.0km by road), pop=222",SA1 31802148907,,census_sa1,222,True
-34.981418,139.010599,,,SA,Item 131,0.8,14.095,"Nearest pharmacy Nairne Community Pharmacy is 10.5km geodesic (~14.7km by road), pop=440",SA1 40102100807,,census_sa1,440,True
-41.250159,148.339921,,,TAS,Item 131,0.8,14.076,"Nearest pharmacy St Helens Pharmacy is 10.9km geodesic (~15.3km by road), pop=470",SA1 60203106414,,census_sa1,470,True
-27.843204,152.620366,,,QLD,Item 131,0.8,14.075,"Nearest pharmacy Kalbar Pharmacy is 10.6km geodesic (~14.9km by road), pop=295",SA1 31002127724,,census_sa1,295,True
-25.530103,152.602018,,,QLD,Item 131,0.8,14.071,"OSRM verified: 14.1km by road to Friendlies Discount Pharmacy - Tinana (7.5km geodesic), pop=234",SA1 31905152452,,census_sa1,234,True
-37.732685,147.577943,,,VIC,Item 131,0.8,14.069,"Nearest pharmacy Terrywhite Chemmart Pharmacy - Bairnsdale is 9.9km geodesic (~13.8km by road), pop=366",SA1 20502108205,,census_sa1,366,True
-30.206096,153.020949,,,NSW,Item 131,0.8,14.065,"OSRM verified: 14.1km by road to Nana Glen Pharmacy (7.7km geodesic), pop=429",SA1 10402108609,,census_sa1,429,True
-37.57764,145.384858,,,VIC,Item 131,0.8,14.037,"OSRM verified: 14.0km by road to Kinglake Pharmacy (6.3km geodesic), pop=276",SA1 21105127629,,census_sa1,276,True
-34.98583,150.608416,,,NSW,Item 131,0.8,14.034,"OSRM verified: 14.0km by road to Good Price Pharmacy - South Nowra (7.9km geodesic), pop=393",SA1 11401128110,,census_sa1,393,True
-37.403411,144.58353,,,VIC,Item 131,0.8,14.031,"OSRM verified: 14.0km by road to Woodend Pharmacy (7.2km geodesic), pop=537",SA1 21002123302,,census_sa1,537,True
-17.174568,145.732008,,,QLD,Item 131,0.8,14.022,"Nearest pharmacy Gordonvale Discount Drug Store is 10.6km geodesic (~14.9km by road), pop=280",SA1 30602114818,,census_sa1,280,True
-34.473387,138.681608,,,SA,Item 131,0.8,14.017,"Nearest pharmacy Hamley Bridge Pharmacy is 12.9km geodesic (~18.0km by road), pop=435",SA1 40501111129,,census_sa1,435,True
-42.668958,147.106467,,,TAS,Item 131,0.8,14.008,"Nearest pharmacy Brighton Pharmacy is 12.4km geodesic (~17.4km by road), pop=432",SA1 60301106716,,census_sa1,432,True
-27.468733,152.90619,,,QLD,Item 131,0.8,14.002,"OSRM verified: 14.0km by road to Star Discount Chemist The Gap (5.2km geodesic), pop=339",SA1 30402108713,,census_sa1,339,True
-27.687355,151.745978,,,QLD,Item 131,0.8,14.002,"Nearest pharmacy Cains Pharmacy is 11.4km geodesic (~15.9km by road), pop=308",SA1 30702118204,,census_sa1,308,True
-38.026481,145.578243,,,VIC,Item 131,0.8,13.993,"OSRM verified: 14.0km by road to Cardinia Lakes Pharmacy (7.5km geodesic), pop=467",SA1 21201154712,,census_sa1,467,True
-35.775831,150.142668,,,NSW,Item 131,0.8,13.978,"OSRM verified: 14.0km by road to HealthSense Pharmacy Surf Beach (6.4km geodesic), pop=249",SA1 10104102403,,census_sa1,249,True
-33.501597,150.713508,,,NSW,Item 131,0.8,13.975,"OSRM verified: 14.0km by road to Glossodia Pharmacy (6.0km geodesic), pop=323",SA1 11503130032,,census_sa1,323,True
-29.786936,152.857488,,,NSW,Item 131,0.8,13.966,"Nearest pharmacy Masen's Pharmacy is 11.4km geodesic (~15.9km by road), pop=547",SA1 10401108134,,census_sa1,547,True
-32.820173,117.177851,,,WA,Item 131,0.8,13.959,"Nearest pharmacy Narrogin Guardian Pharmacy is 12.7km geodesic (~17.7km by road), pop=384",SA1 50903125001,,census_sa1,384,True
-36.098917,147.06102,,,VIC,Item 131,0.8,13.956,"Nearest pharmacy Thurgoona Family Pharmacy is 8.8km geodesic (~12.4km by road), pop=393",SA1 20403107202,,census_sa1,393,True
-33.35576,151.281836,,,NSW,Item 131,0.8,13.951,"Nearest pharmacy Ourimbah Pharmacy is 8.2km geodesic (~11.5km by road), pop=606",SA1 10201103002,,census_sa1,606,True
-35.037584,148.935294,,,NSW,Item 131,0.8,13.928,"Nearest pharmacy Murrumbateman Pharmacy & Medical is 11.4km geodesic (~16.0km by road), pop=271",SA1 10106154227,,census_sa1,271,True
-29.36415,153.28562,,,NSW,Item 131,0.8,13.926,"OSRM verified: 13.9km by road to Advantage Pharmacy Iluka (7.7km geodesic), pop=382",SA1 10401108212,,census_sa1,382,True
-23.076508,150.633771,,,QLD,Item 131,0.8,13.923,"Nearest pharmacy LiveLife Pharmacy Yeppoon Central is 12.3km geodesic (~17.2km by road), pop=363",SA1 30803121911,,census_sa1,363,True
-36.898127,144.323029,,,VIC,Item 131,0.8,13.92,"Nearest pharmacy Bendigo UFS Pharmacies Strathfieldsaye is 10.7km geodesic (~15.0km by road), pop=614",SA1 20202102603,,census_sa1,614,True
-34.878809,139.419315,,,SA,Item 131,0.8,13.919,"Nearest pharmacy TerryWhite Chemmart - Mannum is 10.5km geodesic (~14.7km by road), pop=204",SA1 40703116422,,census_sa1,204,True
-33.501785,151.035325,,,NSW,Item 131,0.8,13.916,"Nearest pharmacy Glenorie Pharmacy is 11.4km geodesic (~16.0km by road), pop=347",SA1 11502129705,,census_sa1,347,True
-33.252881,149.203422,,,NSW,Item 131,0.8,13.915,"Nearest pharmacy North Orange Discount Drugs is 9.6km geodesic (~13.4km by road), pop=255",SA1 10304107809,,census_sa1,255,True
-36.475981,145.410701,,,VIC,Item 131,0.8,13.911,"OSRM verified: 13.9km by road to Chemist Warehouse - Riverside (7.7km geodesic), pop=450",SA1 21603159311,,census_sa1,450,True
-37.686784,143.563007,,,VIC,Item 131,0.8,13.909,"Nearest pharmacy Smythesdale Pharmacy is 11.9km geodesic (~16.6km by road), pop=423",SA1 20103101506,,census_sa1,423,True
-35.209409,143.471141,,,VIC,Item 131,0.8,13.9,"Nearest pharmacy Nyah West Pharmacy is 11.9km geodesic (~16.7km by road), pop=337",SA1 21503140520,,census_sa1,337,True
-37.40578,144.796861,,,VIC,Item 131,0.8,13.883,"Nearest pharmacy Romsey Pharmacy is 8.1km geodesic (~11.3km by road), pop=320",SA1 21002123502,,census_sa1,320,True
-38.327733,143.932434,,,VIC,Item 131,0.8,13.864,"Nearest pharmacy TerryWhite Chemmart Winchelsea is 10.7km geodesic (~14.9km by road), pop=309",SA1 20301103605,,census_sa1,309,True
-40.931578,145.617575,,,TAS,Item 131,0.8,13.857,"Nearest pharmacy Healthpoint Pharmacy - Wynyard is 11.0km geodesic (~15.4km by road), pop=460",SA1 60403109603,,census_sa1,460,True
-26.507638,152.804473,,,QLD,Item 131,0.8,13.854,"Nearest pharmacy Kenilworth Pharmacy is 12.4km geodesic (~17.3km by road), pop=377",SA1 31606144311,,census_sa1,377,True
-37.445216,144.141031,,,VIC,Item 131,0.8,13.849,"Nearest pharmacy Blooms The Chemist Daylesford is 11.4km geodesic (~16.0km by road), pop=243",SA1 20102101104,,census_sa1,243,True
-42.72043,147.653075,,,TAS,Item 131,0.8,13.844,"Nearest pharmacy CHEMIST WAREHOUSE - SORELL is 10.1km geodesic (~14.1km by road), pop=407",SA1 60106103515,,census_sa1,407,True
-42.715869,147.514643,,,TAS,Item 131,0.8,13.833,"OSRM verified: 13.8km by road to Richmond Pharmacy (6.8km geodesic), pop=430",SA1 60106103508,,census_sa1,430,True
-26.562736,151.993756,,,QLD,Item 131,0.8,13.831,"Nearest pharmacy Nanango Hospital - Pharmacy is 11.6km geodesic (~16.2km by road), pop=480",SA1 31902150714,,census_sa1,480,True
-37.114031,144.320849,,,VIC,Item 131,0.8,13.821,"Nearest pharmacy Malmsbury Pharmacy is 10.0km geodesic (~14.0km by road), pop=374",SA1 20202102823,,census_sa1,374,True
-24.928081,152.49341,,,QLD,Item 131,0.8,13.821,"Nearest pharmacy Carlyle Gardens Chemist is 10.8km geodesic (~15.1km by road), pop=292",SA1 31901149305,,census_sa1,292,True
