Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-27.4317005,153.0427807,,Item 134,"Shopping centre 'Rochele Painting' (GLA 6,000 sqm, est. 24 tenants) with supermarket but no pharmacy. Borderline: 24 est. tenants, supermarket size uncertain",55%,0.22,ScriptRITE Pharmacy,Rochele Painting,shopping_centre,,QLD,2026-02-14T21:39:46.746779
-17.676318266666666,141.07189636666666,,Item 134,"Shopping centre 'Normanton Stop Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Video and Electrical33' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'KC's Corner Hardware' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,1.05,Normanton Pharmacy,Normanton Stop Shop,shopping_centre,,QLD,2026-02-14T21:39:46.747758
-27.4243126,153.0338782,,Item 134,"Shopping centre 'Goodlife Health Clubs' (GLA 6,000 sqm, est. 24 tenants) with supermarket but no pharmacy. Borderline: 24 est. tenants, supermarket size uncertain",55%,0.27,TerryWhite Chemmart Lutwyche,Goodlife Health Clubs,shopping_centre,,QLD,2026-02-14T21:39:46.748758
-27.5725596,153.0613968,,Item 135,"Hospital 'Sunnybank Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 286 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.29,Sunnybank Pharmacy,Sunnybank Private Hospital,hospital,,QLD,2026-02-14T21:39:46.749758
-27.3939813,152.9930092,,Item 135,"Hospital 'North West Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 434 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.43,Discount Drug Store North West Plaza,North West Private Hospital,hospital,,QLD,2026-02-14T21:39:46.750758
-27.6190114,152.7632329,,Item 135,"Hospital 'St Andrews Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 247 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.25,Unknown Pharmacy,St Andrews Private Hospital,hospital,,QLD,2026-02-14T21:39:46.751758
-26.4033064,153.0459522,,Item 135,"Hospital 'Noosa Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 525 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.53,LiveLife Pharmacy Goodchap Street,Noosa Hospital,hospital,,QLD,2026-02-14T21:39:46.752758
-27.4735167,152.9951229,,Item 135,"Hospital 'RiverCity Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 487 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.49,The Wesley Pharmacy,RiverCity Private Hospital,hospital,,QLD,2026-02-14T21:39:46.753759
-27.2303711,153.0929971,,Item 135,"Hospital 'Peninsula Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 686 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.69,TerryWhite Chemmart Kippa Ring,Peninsula Private Hospital,hospital,,QLD,2026-02-14T21:39:46.755329
-27.5007836,153.0991327,,Item 135,"Hospital 'Belmont Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 379 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.38,Priceline Pharmacy Carindale,Belmont Private Hospital,hospital,,QLD,2026-02-14T21:39:46.756323
-27.4734911,153.0349198,,Item 135,"Hospital 'Saint Vincent's Private Hospital Brisbane' (0 beds, type: religious) with no pharmacy in complex (nearest 694 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.69,Chemist Warehouse,Saint Vincent's Private Hospital Brisbane,hospital,,QLD,2026-02-14T21:39:46.757323
-27.9303565,151.9115693,,Item 135,"Hospital 'Clifton Co-Op Hospital' (0 beds, type: private_non_profit) with no pharmacy in complex (nearest 586 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.59,Clifton Pharmacy,Clifton Co-Op Hospital,hospital,,QLD,2026-02-14T21:39:46.758323
-26.4199204,152.9087497,,Item 135,"Hospital 'Eden Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 285 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.29,Livelife Pharmacy Cooroy,Eden Private Hospital,hospital,,QLD,2026-02-14T21:39:46.759323
-28.1334462,153.4869358,,Item 135,"Hospital 'Currumbin Private Clinic' (0 beds, type: private) with no pharmacy in complex (nearest 927 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.93,Currumbin Chempro,Currumbin Private Clinic,hospital,,QLD,2026-02-14T21:39:46.760323
-26.6181772,152.9562451,,Item 135,"Hospital 'Nambour Selangor Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 982 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.98,Priceline Pharmacy Nambour Plaza,Nambour Selangor Private Hospital,hospital,,QLD,2026-02-14T21:39:46.761323
-27.3085474,152.9948244,,Item 135,"Hospital 'Pine Rivers Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 246 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.25,Wholelife Pharmacy & Healthfoods - Strathpine,Pine Rivers Private Hospital,hospital,,QLD,2026-02-14T21:39:46.763322
-26.744009,153.1140737,,Item 135,"Hospital 'Sunshine Coast University Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 529 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.53,LiveLife Pharmacy Birtinya,Sunshine Coast University Private Hospital,hospital,,QLD,2026-02-14T21:39:46.764323
-27.4774659,152.9916817,,Item 135,"Hospital 'Toowong Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 603 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.60,The Wesley Pharmacy,Toowong Private Hospital,hospital,,QLD,2026-02-14T21:39:46.765323
-27.4646242,153.0225948,,Item 135,"Hospital 'Brisbane Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 104 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.10,The Mill Pharmacy,Brisbane Private Hospital,hospital,,QLD,2026-02-14T21:39:46.766323
-27.540168,151.934492,,Item 135,"Hospital 'St Andrew's Toowoomba Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 55 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.06,Slade Pharmacy Toowoomba,St Andrew's Toowoomba Hospital,hospital,,QLD,2026-02-14T21:39:46.767323
-27.56653895,151.97297035,,Item 135,"Hospital 'St Vincent's Private Hospital' (0 beds, type: religious) with no pharmacy in complex (nearest 173 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required. | Hospital 'Toowoomba Surgicentre' (0 beds, type: private) with no pharmacy in complex (nearest 150 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.17,Scott Street Pharmacy,St Vincent's Private Hospital,hospital,,QLD,2026-02-14T21:39:46.768323
-27.4859669,153.0272217,,Item 135,"Hospital 'Mater Hospital Brisbane' (0 beds, type: private) with no pharmacy in complex (nearest 125 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.13,Mater Pharmacy,Mater Hospital Brisbane,hospital,,QLD,2026-02-14T21:39:46.769323
-28.1542553,153.4882597,,Item 135,"Hospital 'John Flynn Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 80 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.08,John Flynn Pharmacy,John Flynn Private Hospital,hospital,,QLD,2026-02-14T21:39:46.770888
-27.5125799,153.045867,,Item 135,"Hospital 'Greenslopes Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 97 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.10,Ramsay Pharmacy Greenslopes,Greenslopes Private Hospital,hospital,,QLD,2026-02-14T21:39:46.771889
